hash,wikipedia_article
bos8vZBt,"https://en.wikipedia.org/wiki/James_Forrest_(footballer,_born_1991)"
bqApK6mO,https://en.wikipedia.org/wiki/Mario_Gaspar
bqru3cQB,https://en.wikipedia.org/wiki/Alvaro_Negredo
bs5KnIiT,"https://en.wikipedia.org/wiki/Xavi_(footballer,_born_1980)"
bs5wEhDE,https://en.wikipedia.org/wiki/Sandro_Wagner
bsbV0uWJ,https://en.wikipedia.org/wiki/Federico_Ricci_(footballer)
bu4r0woc,https://en.wikipedia.org/wiki/Javi_Varas
buAt0Fzc,https://en.wikipedia.org/wiki/Heinz_Lindner
buCsl3cg,https://en.wikipedia.org/wiki/James_Chester
buIzDpN0,https://en.wikipedia.org/wiki/Silvestre_Varela
bucq8fAg,https://en.wikipedia.org/wiki/Aiden_O%27Neill
bw6gHVlT,https://en.wikipedia.org/wiki/Senna_Miangu%C3%A9
bwISPvDT,https://en.wikipedia.org/wiki/Ramiro_Marino
bwQ3OOW6,https://en.wikipedia.org/wiki/Fabian_Holland_(footballer)
bwmElch7,https://en.wikipedia.org/wiki/Matteo_Brighi
by2ScuP1,https://en.wikipedia.org/wiki/Yaya_Sanogo
byIz4dNn,https://en.wikipedia.org/wiki/Alexander_Esswein
bySg3PMQ,https://en.wikipedia.org/wiki/Christian_Strohdiek
byg47nnB,https://en.wikipedia.org/wiki/Stefan_Lex
byxc46yl,https://en.wikipedia.org/wiki/Marc-Andr%C3%A9_ter_Stegen
d2HDH1YH,https://en.wikipedia.org/wiki/Erick_Pulgar
d43TIAKE,https://en.wikipedia.org/wiki/Pierre_Bengtsson
d4H0UsKD,https://en.wikipedia.org/wiki/Marcel_Risse
d4iVZvEP,https://en.wikipedia.org/wiki/Gervinho
d6AEQ6OD,https://en.wikipedia.org/wiki/David_de_Gea
d6KwHx8i,https://en.wikipedia.org/wiki/Charles_Graham_Adam
d87Dct3A,https://en.wikipedia.org/wiki/Nana_Asare
d8PdGt3o,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Spolli
d8SI7upD,https://en.wikipedia.org/wiki/Guillermo_Varela
d8WbLTwp,https://en.wikipedia.org/wiki/Cristian_Herrera
d8xCwkbI,https://en.wikipedia.org/wiki/Stefano_Sturaro
dA2ABkrT,https://en.wikipedia.org/wiki/Anton_Kanibolotskyi
dALt8HuF,https://en.wikipedia.org/wiki/Michael_Ledger
dAZnUEEP,https://en.wikipedia.org/wiki/Michael_Santos_(footballer)
dAl9I3A3,https://en.wikipedia.org/wiki/Tim_Krul
dAlKUxig,https://en.wikipedia.org/wiki/Yohann_Pel%C3%A9
dAyeWYpm,https://en.wikipedia.org/wiki/Joao_Cancelo
dCDyk93a,"https://en.wikipedia.org/wiki/Marcelinho_(footballer,_born_August_1984)"
dCkG0Iw0,https://en.wikipedia.org/wiki/Romelu_Lukaku
dE0EIzAH,https://en.wikipedia.org/wiki/Mane
dENMmJ52,https://en.wikipedia.org/wiki/Josh_Onomah
dEreN190,https://en.wikipedia.org/wiki/Karim_Yoda
dGNzC3kp,https://en.wikipedia.org/wiki/Felipe_Guti%C3%A9rrez
dGXTK49O,https://en.wikipedia.org/wiki/Ren%C3%A9_Adler
dGx3xSuN,https://en.wikipedia.org/wiki/Samuele_Longo
dIFDILve,"https://en.wikipedia.org/wiki/Andr%C3%A9_Gomes_(footballer,_born_2004)"
dIHFGGH9,"https://en.wikipedia.org/wiki/Sergio_%C3%81lvarez_(footballer,_born_1986)"
dILCwx5p,https://en.wikipedia.org/wiki/Leo_Baptistao
dIaES012,"https://en.wikipedia.org/wiki/Kelechi_Iheanacho_(footballer,_born_1981)"
dIpXfWsl,https://en.wikipedia.org/wiki/Germ%C3%A1n_Pezzella
dIrAXBjs,https://en.wikipedia.org/wiki/Zdravko_Kuzmanovi%C4%87
dIvO159A,https://en.wikipedia.org/wiki/Ignazio_Abate
dKLBI0O2,https://en.wikipedia.org/wiki/Gabriele_Angella
dKmI2jJT,https://en.wikipedia.org/wiki/Anthony_Lopes
dMAg4xPL,https://en.wikipedia.org/wiki/John_Ruddy
dMOUV8NB,"https://en.wikipedia.org/wiki/Pablo_Hern%C3%A1ndez_(footballer,_born_1985)"
dMyiR1D8,https://en.wikipedia.org/wiki/Presnel_Kimpembe
dOqlXMn4,"https://en.wikipedia.org/wiki/Mat%C3%ADas_Fern%C3%A1ndez_(footballer,_born_1986)"
dOzV9nus,https://en.wikipedia.org/wiki/Lucas_Sasha
dQ1P695O,https://en.wikipedia.org/wiki/Mikel_Oyarzabal
dQ9SqUtk,https://en.wikipedia.org/wiki/Almamy_Tour%C3%A9
dQEusiKl,https://en.wikipedia.org/wiki/Keylor_Navas
dQGLspjb,https://en.wikipedia.org/wiki/Cristian_Zaccardo
dQWanQGB,https://en.wikipedia.org/wiki/Giovanni_Marchese
dQhd7EaB,https://en.wikipedia.org/wiki/Benedikt_H%C3%B6wedes
dSCrnyNN,https://en.wikipedia.org/wiki/Marc_Pugh
dSmhfDDj,https://en.wikipedia.org/wiki/Stefano_Pettinari
dUD9BADo,https://en.wikipedia.org/wiki/Ferdinando_Del_Sole
dUShzrBp,"https://en.wikipedia.org/wiki/Luis_Su%C3%A1rez_(footballer,_born_1935)"
dUXdn4vC,https://en.wikipedia.org/wiki/Dennis_Praet
dUrkzeEk,https://en.wikipedia.org/wiki/Eitan_Tibi
dUvsuyfJ,https://en.wikipedia.org/wiki/Teixeira
dWQIRGp0,https://en.wikipedia.org/wiki/Dominik_Reimann
dWZTBmVT,https://en.wikipedia.org/wiki/Didier_Digard
dWZccSvp,https://en.wikipedia.org/wiki/Daniele_Padelli
dY6jBvlM,https://en.wikipedia.org/wiki/Samir_Ujkani
dYDkA1lR,https://en.wikipedia.org/wiki/Mario_Lemina
dYDvGYIu,https://en.wikipedia.org/wiki/Emiliano_Buend%C3%ADa
dYFeVggU,https://en.wikipedia.org/wiki/Pol_Lirola
dYFtDut6,https://en.wikipedia.org/wiki/Unai_L%C3%B3pez
db8mbBaO,https://en.wikipedia.org/wiki/Sergio_Ramos
dbEK1VwD,https://en.wikipedia.org/wiki/Mirko_Valdifiori
dbGArTGd,"https://en.wikipedia.org/wiki/Neto_(footballer,_born_1989)"
dbqlLrFU,https://en.wikipedia.org/wiki/Stefano_Sensi
ddBup58s,https://en.wikipedia.org/wiki/Lorenzo_Crisetig
ddvz0tcQ,https://en.wikipedia.org/wiki/Leonardo_Capezzi
dfIcigtg,https://en.wikipedia.org/wiki/Dries_Mertens
dfVxvHDQ,https://en.wikipedia.org/wiki/Angelo_Henriquez
dfZjbbSL,https://en.wikipedia.org/wiki/Acu%C3%B1a
dfeynoSC,https://en.wikipedia.org/wiki/Aleksey_Rios
dfvfwnPh,https://en.wikipedia.org/wiki/Tranquillo_Barnetta
dfxyYhiL,https://en.wikipedia.org/wiki/Yohan_Cabaye
dhdn2yyq,https://en.wikipedia.org/wiki/Leon_Guwara
dhjiV3mt,https://en.wikipedia.org/wiki/Fabio_Maistro
dj0iKLNP,https://en.wikipedia.org/wiki/Alessandro_Frara
djWgw24n,https://en.wikipedia.org/wiki/Oguzhan_Ozyakup
dlFNZSvb,https://en.wikipedia.org/wiki/Piotr_Zieli%C5%84ski
dlNUPWlG,https://en.wikipedia.org/wiki/Sebastian_Langkamp
dlT4erCr,https://en.wikipedia.org/wiki/Hugo_Lloris
dlpoBoHm,https://en.wikipedia.org/wiki/Benito_Raman
dnGwQDBb,https://en.wikipedia.org/wiki/Emil_Hallfre%C3%B0sson
dnbpp1pI,https://en.wikipedia.org/wiki/Roberto_Vitiello
dnpDxpQf,https://en.wikipedia.org/wiki/Kevin_Volland
dntx1Lgf,https://en.wikipedia.org/wiki/David_Lomb%C3%A1n
dpRLkUnA,https://en.wikipedia.org/wiki/Victor_Alvarez
dpaCduNH,https://en.wikipedia.org/wiki/Enaut_Zubikarai
dptayS6p,https://en.wikipedia.org/wiki/Javier_Eraso
drNgaEBH,https://en.wikipedia.org/wiki/Mathieu_Michel
drO6fdY4,https://en.wikipedia.org/wiki/Andrea_Coda
drRgf1jF,https://en.wikipedia.org/wiki/Fabiano
drareUzU,https://en.wikipedia.org/wiki/Jose_Antonio_Dorado
drjLOCfM,https://en.wikipedia.org/wiki/Georgi_Shchennikov
drm1r7C6,https://en.wikipedia.org/wiki/Jordan_Rhodes
drpM6sGl,https://en.wikipedia.org/wiki/Cristian_Gamboa
dt4UpOHc,https://en.wikipedia.org/wiki/Sofian_Kiyine
dtPuIQma,https://en.wikipedia.org/wiki/Zoran_Tomi%C4%87_(footballer)
dtQj3H0m,https://en.wikipedia.org/wiki/Kenny_Saief
dtV6OC1G,https://en.wikipedia.org/wiki/Antonio_Floro_Flores
dtW6LQwA,https://en.wikipedia.org/wiki/Daniel_Lifshitz
dtoEGjd5,https://en.wikipedia.org/wiki/John_O%27Shea
dvPaqg5A,https://en.wikipedia.org/wiki/Lorenzo_Grossi
dvzcWaun,https://en.wikipedia.org/wiki/Luigi_Sepe
dx3ch97D,https://en.wikipedia.org/wiki/Juankar
dxsZkN2n,https://en.wikipedia.org/wiki/Juan_Verdugo_(Chilean_footballer)
dxwoWJ2g,https://en.wikipedia.org/wiki/Marvin_Matip
dzTHD7a3,https://en.wikipedia.org/wiki/Carlos_Vigaray
dzzVWYnM,https://en.wikipedia.org/wiki/Paolo_Bianco
f12b2WQA,https://en.wikipedia.org/wiki/Idrissa_Gueye
f18VZ2n3,https://en.wikipedia.org/wiki/Jeremie_Aliadiere
f1Ft78yl,https://en.wikipedia.org/wiki/Roberto_Gagliardini
f1K6aZH4,https://en.wikipedia.org/wiki/Hernanes
f1OfJxIc,https://en.wikipedia.org/wiki/Christophe_Jallet
f1h1rQfh,https://en.wikipedia.org/wiki/Aliaksandr_Hleb
f3m22UAE,https://en.wikipedia.org/wiki/Nikola_Kalinic_(gridiron_football)
f59jliZi,https://en.wikipedia.org/wiki/Levin_Oztunali
f5FGGqhC,https://en.wikipedia.org/wiki/Seko_Fofana
f5NuPTRg,https://en.wikipedia.org/wiki/Vladimir_Loginovsky
f5XmwkTj,https://en.wikipedia.org/wiki/Ilya_Zuyev
f7Zzd4wr,https://en.wikipedia.org/wiki/Emiliano_Viviano
f91ESvlb,"https://en.wikipedia.org/wiki/Douglas_Santos_(footballer,_born_1994)"
f92eqVFQ,"https://en.wikipedia.org/wiki/Lasse_Nielsen_(footballer,_born_1987)"
f9KgUUZu,https://en.wikipedia.org/wiki/Georginio_Wijnaldum
f9ffDgZI,https://en.wikipedia.org/wiki/Coke
f9rBUco7,https://en.wikipedia.org/wiki/Ioannis_Gelios
fBD08Fin,https://en.wikipedia.org/wiki/Aaron_Ramsey_(English_footballer)
fBgrgQ1F,https://en.wikipedia.org/wiki/Andreas_Samaris
fBv3Dmvp,https://en.wikipedia.org/wiki/Patrick_Ziegler
fBwE9gv5,https://en.wikipedia.org/wiki/Panagiotis_Tachtsidis
fD87UpKJ,https://en.wikipedia.org/wiki/Lukas_Hinterseer
fDVFxwbJ,https://en.wikipedia.org/wiki/Wesley_Hoedt
fDjb8bRf,https://en.wikipedia.org/wiki/Behrang_Safari
fFAlGgQl,https://en.wikipedia.org/wiki/Pa_Konate
fFAlWpVm,https://en.wikipedia.org/wiki/Oscar_Lewicki
fFLge2V1,https://en.wikipedia.org/wiki/Stephan_El_Shaarawy
fFavcxiR,https://en.wikipedia.org/wiki/Winston_Reid
fFu5N8yS,https://en.wikipedia.org/wiki/Rodrigo_Aguirre
fFyJkIRg,https://en.wikipedia.org/wiki/Lionel_Carole
fH0yeuUu,https://en.wikipedia.org/wiki/Gustavo_G%C3%B3mez
fH1p2g21,https://en.wikipedia.org/wiki/Sebastian_Cristoforo
fHHxCGrE,https://en.wikipedia.org/wiki/Juan_Rafael_Fuentes
fHW8xJWH,https://en.wikipedia.org/wiki/Brian_Vandenbussche
fHhXENuf,https://en.wikipedia.org/wiki/Erik_Sviatchenko
fHs316Js,https://en.wikipedia.org/wiki/Andreas_Vindheim
fHtwJSLo,https://en.wikipedia.org/wiki/Nicolai_Boilesen
fJ5mxBIj,https://en.wikipedia.org/wiki/Yoan_Gouffran
fJTyEOgR,https://en.wikipedia.org/wiki/Mame_Diouf
fJZ0a5bo,https://en.wikipedia.org/wiki/Philipp_Wollscheid
fJZl3mY3,https://en.wikipedia.org/wiki/Dame_N%27Doye
fL0KA0GB,https://en.wikipedia.org/wiki/Kaspars_Dubra
fL14Xe6b,https://en.wikipedia.org/wiki/Riccardo_Marchizza
fLAH2TtR,"https://en.wikipedia.org/wiki/Joe_Campbell_(American_football,_born_1955)"
fLImqpsg,https://en.wikipedia.org/wiki/Vincent_Manceau
fLSrfwPc,https://en.wikipedia.org/wiki/Nelson_Valdez
fLjvY1I5,"https://en.wikipedia.org/wiki/Alberto_L%C3%B3pez_(footballer,_born_1995)"
fLmkHT61,https://en.wikipedia.org/wiki/Thievy_Bifouma
fLz0nwDI,https://en.wikipedia.org/wiki/Marc_Albrighton
fNMzyzxr,https://en.wikipedia.org/wiki/Jhon_Mondrag%C3%B3n
fNPBHb0p,https://en.wikipedia.org/wiki/Michael_Gregoritsch
fNi6bLP7,https://en.wikipedia.org/wiki/Ricardo_van_Rhijn
fNu1l3xc,https://en.wikipedia.org/wiki/Florian_Lejeune
fNxKq9BI,https://en.wikipedia.org/wiki/Ivan_Lopez_(Colombian_footballer)
fP3OohgD,https://en.wikipedia.org/wiki/Jamie_Vardy
fPGb3VzU,https://en.wikipedia.org/wiki/Nabil_El_Zhar
fPL4Y2AK,https://en.wikipedia.org/wiki/Alexander_Schwolow
fPOJMEfo,https://en.wikipedia.org/wiki/Douglas_Costa
fRBrHCRh,https://en.wikipedia.org/wiki/Gerard_Piqu%C3%A9
fRFT84of,https://en.wikipedia.org/wiki/Oleg_Gusev_(footballer)
fRO0h43f,https://en.wikipedia.org/wiki/Thiago_Rangel_Cionek
fRsHSbjH,https://en.wikipedia.org/wiki/Marcin_Wasilewski
fTOa4Yor,https://en.wikipedia.org/wiki/Patrick_Ekeng
fTcS9Owq,https://en.wikipedia.org/wiki/Cameron_Carter-Vickers
fTjQ34vo,https://en.wikipedia.org/wiki/Petr_%C4%8Cech
fTkfUpHu,https://en.wikipedia.org/wiki/Andre_Moreira_Neles
fVWTF20G,https://en.wikipedia.org/wiki/Sam_Field_(footballer)
fVXVWRYt,https://en.wikipedia.org/wiki/Eduardo_Carvalho
fVuRxt84,https://en.wikipedia.org/wiki/Luuk_de_Jong
fXAxixSo,https://en.wikipedia.org/wiki/Ignacio_Camacho
fZAVdtSi,https://en.wikipedia.org/wiki/Eder_Balanta
fZDMv9G7,https://en.wikipedia.org/wiki/Eduardo_Salvio
fZO9OHIM,https://en.wikipedia.org/wiki/Nico_Elvedi
fa5b7RsT,https://en.wikipedia.org/wiki/Hannes_Van_der_Bruggen
faDnJNSq,https://en.wikipedia.org/wiki/Tomas_Pi%C3%B1as
fagAWisc,https://en.wikipedia.org/wiki/Arnaud_Souquet
fakD0SWJ,https://en.wikipedia.org/wiki/Marco_Amelia
fapXP9VS,https://en.wikipedia.org/wiki/Sandro_Ram%C3%ADrez
fcMqoMcH,https://en.wikipedia.org/wiki/Aaron_Cresswell
fcX14H9H,https://en.wikipedia.org/wiki/Nili_(footballer)
ferBlfmN,https://en.wikipedia.org/wiki/Gonzalo_Escalante
fevLlfbr,https://en.wikipedia.org/wiki/Assane_Gnoukouri
fiik3Ge2,https://en.wikipedia.org/wiki/Luca_Antonelli
fkgV8Xah,https://en.wikipedia.org/wiki/Alexander_Szymanowski
fmWO79mJ,https://en.wikipedia.org/wiki/Luciano
fmaDZuBG,https://en.wikipedia.org/wiki/Joleon_Lescott
fmkHs3aU,https://en.wikipedia.org/wiki/Alvaro_Morata
fmn5agXI,https://en.wikipedia.org/wiki/Marco_Verratti
fonESekN,https://en.wikipedia.org/wiki/Marco_Russo_(football)
fq5jJElg,"https://en.wikipedia.org/wiki/Luiz_Gustavo_(footballer,_born_1972)"
fq8rAzEM,https://en.wikipedia.org/wiki/Jean_Micha%C3%ABl_Seri
fqw6h4xG,https://en.wikipedia.org/wiki/Sebastian_Jung
fsQHmhiO,https://en.wikipedia.org/wiki/Andy_Carroll_(Australian_footballer)
fsRCsnjP,https://en.wikipedia.org/wiki/Anwar_El_Ghazi
fsSWlnkQ,https://en.wikipedia.org/wiki/Adam_Szalai
fsUHd8aQ,https://en.wikipedia.org/wiki/Taulant_Xhaka
fsw4UmgM,https://en.wikipedia.org/wiki/Adam_Masina
fu4Xp21l,https://en.wikipedia.org/wiki/Gustavo_Daniel_Cabral
fuBbwIWa,https://en.wikipedia.org/wiki/Junior_Diaz
fumGbmvR,https://en.wikipedia.org/wiki/Oleksandr_Shovkovskyi
fwCMLZye,https://en.wikipedia.org/wiki/Manolo_Gabbiadini
fwlDnzTg,https://en.wikipedia.org/wiki/Daniel_Sturridge
fwyieeh8,https://en.wikipedia.org/wiki/Emil_Audero
fyS1Li1E,"https://en.wikipedia.org/wiki/Gerson_(footballer,_born_1997)"
fyXy6IJ8,https://en.wikipedia.org/wiki/Nacho_Cases
h0zHMa8a,"https://en.wikipedia.org/wiki/Dod%C3%B4_(footballer,_born_1992)"
h2HdUznS,https://en.wikipedia.org/wiki/Wilfredo_Caballero
h2PHMnL6,https://en.wikipedia.org/wiki/Cameron_Jerome
h2hV4ELo,https://en.wikipedia.org/wiki/Vincent_Koziello
h2x8H16h,https://en.wikipedia.org/wiki/Mattia_Caldara
h46XgePT,https://en.wikipedia.org/wiki/Andrea_Seculin
h4lwTcb0,https://en.wikipedia.org/wiki/Gaizka_Toquero_Pinedo
h6DklREE,https://en.wikipedia.org/wiki/Davy_Pr%C3%B6pper
h6H8YNmg,https://en.wikipedia.org/wiki/Manuel_Pablo
h6OUyZ6b,"https://en.wikipedia.org/wiki/David_Garc%C3%ADa_(footballer,_born_1994)"
h6a0lkXt,https://en.wikipedia.org/wiki/Ze_Castro
h6cBDhzo,https://en.wikipedia.org/wiki/Diego_Capel
h6s38DKJ,https://en.wikipedia.org/wiki/Fredrik_Ulvestad
h81ElhF9,https://en.wikipedia.org/wiki/Cristiano_Biraghi
h82SW2HI,https://en.wikipedia.org/wiki/Pawe%C5%82_Olkowski
h8961VvH,https://en.wikipedia.org/wiki/Pavel_Dolgov
h8Du8igb,https://en.wikipedia.org/wiki/Anicet_Abel
h8c6GdNq,https://en.wikipedia.org/wiki/Tom%C3%A1s_Mascarenhas_Lemos_Reym%C3%A3o_Nogueira
hA4JL8bD,https://en.wikipedia.org/wiki/Jordi_Masip
hA80raLj,https://en.wikipedia.org/wiki/Jan_Mlakar
hALmaisC,https://en.wikipedia.org/wiki/Ben_Foster_(footballer)
hAcTWKKN,https://en.wikipedia.org/wiki/Xabi_Alonso
hC8zAwwC,https://en.wikipedia.org/wiki/Wellington_Nem
hCPqc747,https://en.wikipedia.org/wiki/Toni_Lato
hCQ7jhL3,https://en.wikipedia.org/wiki/Ilkay_Gundogan
hE5OrEZ7,https://en.wikipedia.org/wiki/Gonzalo_Castro_Iriz%C3%A1bal
hESAxwL4,https://en.wikipedia.org/wiki/Derik_Osede
hEjc0P8e,https://en.wikipedia.org/wiki/Jean-Sylvain_Babin
hG01CF6F,https://en.wikipedia.org/wiki/Benjamin_Mendy
hGcUyrle,https://en.wikipedia.org/wiki/Marco_Tumminello
hI1iyf8d,https://en.wikipedia.org/wiki/Francesco_Benussi
hI95WTn0,"https://en.wikipedia.org/wiki/Raul_Garcia_(footballer,_born_1986)"
hIP2ytZb,https://en.wikipedia.org/wiki/Joel_Veltman
hIPVFaFl,https://en.wikipedia.org/wiki/Adel_Taarabt
hIWeIyf6,https://en.wikipedia.org/wiki/Brandon_Barker
hIs9TsGI,https://en.wikipedia.org/wiki/Migjen_Basha
hK0IDPh2,"https://en.wikipedia.org/wiki/Fernando_Llorente_(footballer,_born_1990)"
hK2RaSW3,https://en.wikipedia.org/wiki/Karim_Guede
hKx3nCTp,https://en.wikipedia.org/wiki/David_Alaba
hM4STlsn,https://en.wikipedia.org/wiki/Terrence_Boyd
hM9I17fh,https://en.wikipedia.org/wiki/Gianluca_Caprari
hMTvdnm2,https://en.wikipedia.org/wiki/Alexis
hOHt2BDN,https://en.wikipedia.org/wiki/Robin_Quaison
hOYGlTSc,https://en.wikipedia.org/wiki/Juan_Carlos_Valer%C3%B3n
hQD2vAYu,https://en.wikipedia.org/wiki/Junior_Stanislas
hQHgHJ2l,https://en.wikipedia.org/wiki/Carlos_Vel%C3%A1zquez_(footballer)
hQNrKcbA,https://en.wikipedia.org/wiki/Paul_Baysse
hQOIoFOs,https://en.wikipedia.org/wiki/Corentin_Tolisso
hQki3I1E,https://en.wikipedia.org/wiki/Marek_Such%C3%BD
hSKz7qT3,https://en.wikipedia.org/wiki/Kalidou_Koulibaly
hSRo81UT,https://en.wikipedia.org/wiki/Xabi_Irureta
hSbvVwW7,https://en.wikipedia.org/wiki/Saul_Niguez
hW5Goyrc,https://en.wikipedia.org/wiki/Julian_Brandt
hWt5ZIrn,https://en.wikipedia.org/wiki/Jes%C3%BAs_Navas
hWtRCbq7,https://en.wikipedia.org/wiki/Adem_Ljaji%C4%87
hWxuD1Ac,https://en.wikipedia.org/wiki/Lillo_(footballer)
hY9MFgxH,https://en.wikipedia.org/wiki/Aythami_Artiles
hYKaltd3,https://en.wikipedia.org/wiki/Francesco_Bonfiglio
hYsYT4nh,https://en.wikipedia.org/wiki/Loic_Remy
hYuqg8kd,https://en.wikipedia.org/wiki/Boukary_Dram%C3%A9
hbNBiofd,https://en.wikipedia.org/wiki/M%27Baye_Niang
hbgisyDT,https://en.wikipedia.org/wiki/Igor_Stasevich
hbiSFTeI,https://en.wikipedia.org/wiki/Mat%C3%ADas_Silvestre
hd6QD7f3,https://en.wikipedia.org/wiki/Sinisa_Andjelkovic
hdb8KoFd,"https://en.wikipedia.org/wiki/Lars_Bender_(footballer,_born_1988)"
hfN9pT8t,"https://en.wikipedia.org/wiki/Marcelo_(footballer,_born_May_1987)"
hfZnghNr,https://en.wikipedia.org/wiki/Gabriel_Agbonlahor
hfZv7lBE,https://en.wikipedia.org/wiki/Rafa%C5%82_Gikiewicz
hfb2xSDr,https://en.wikipedia.org/wiki/Konstantin_Bazelyuk
hfsfqdX0,https://en.wikipedia.org/wiki/Shk%C3%ABlzen_Gashi
hhaY9Md9,https://en.wikipedia.org/wiki/Angel_Trujillo
hhy2NVvg,https://en.wikipedia.org/wiki/Emanuel_Ins%C3%BAa
hj85jwdH,https://en.wikipedia.org/wiki/Roberto_Lago
hjOqBH0M,https://en.wikipedia.org/wiki/Andrea_Palazzi
hjXHE2o5,https://en.wikipedia.org/wiki/Vasili_Berezutski
hjsXb0Zj,https://en.wikipedia.org/wiki/Arnold_Mvuemba
hl6k3P1f,https://en.wikipedia.org/wiki/Remy_Cabella
hl9rdhrU,"https://en.wikipedia.org/wiki/Joao_Teixeira_(footballer,_born_1994)"
hlH73dEj,https://en.wikipedia.org/wiki/Doria
hlfiuN76,https://en.wikipedia.org/wiki/Marc_Muniesa
hn5iSObs,https://en.wikipedia.org/wiki/Emir_Spahi%C4%87
hnFBS5hK,https://en.wikipedia.org/wiki/Allan
hnyH2XyF,https://en.wikipedia.org/wiki/Nico_Schulz
hp8zk56r,https://en.wikipedia.org/wiki/Brown_Ideye
hprzBx6h,https://en.wikipedia.org/wiki/Yuto_Nagatomo
hrAzkzLI,https://en.wikipedia.org/wiki/Yaroslav_Rakitskyi
hrU2YLMp,https://en.wikipedia.org/wiki/Stefano_Mazzini
hrkni8NN,"https://en.wikipedia.org/wiki/Alex_Sandro_(footballer,_born_1995)"
hrrTRxpk,"https://en.wikipedia.org/wiki/Naldo_(footballer,_born_1988)"
hryl1yeO,https://en.wikipedia.org/wiki/Domingo_Cisma
ht3rtGcs,https://en.wikipedia.org/wiki/Florian_Kohls
htIVKP2s,https://en.wikipedia.org/wiki/Jefferson_Montero
hv5DShRR,https://en.wikipedia.org/wiki/Carlos_Carmona_(Spanish_footballer)
hvIgvO8C,https://en.wikipedia.org/wiki/Santiago_Vergini
hvSbhBpg,https://en.wikipedia.org/wiki/Ruben_Pena
hxafcDYE,https://en.wikipedia.org/wiki/Tommaso_Cucchietti
hxf0pose,https://en.wikipedia.org/wiki/Wissam_Ben_Yedder
hz2FBkKr,https://en.wikipedia.org/wiki/Santiago_Gentiletti
hz9jHZEI,https://en.wikipedia.org/wiki/Hrvoje_Mili%C4%87
hzhqN3QQ,"https://en.wikipedia.org/wiki/Manu_Garc%C3%ADa_(footballer,_born_1998)"
hzuf7vop,https://en.wikipedia.org/wiki/David_Barral
j10s03XA,https://en.wikipedia.org/wiki/Jonathan_Montiel
j31zIqVd,https://en.wikipedia.org/wiki/Omri_Ben_Harush
j3Hk0qEj,https://en.wikipedia.org/wiki/Nicolas_Pepe
j3Q6pEtd,https://en.wikipedia.org/wiki/Foued_Kadir
j3SKJvk3,https://en.wikipedia.org/wiki/William_Vainqueur
j3Wcbwy7,https://en.wikipedia.org/wiki/George_Friend
j3pIFABB,https://en.wikipedia.org/wiki/Darren_Fletcher
j5XatsXo,https://en.wikipedia.org/wiki/Danilo_Silva
j5dSkdZI,https://en.wikipedia.org/wiki/Jordan_Ferri
j5wn1DMf,https://en.wikipedia.org/wiki/Dario_Dainelli
j5xET4RO,https://en.wikipedia.org/wiki/Luca_Lezzerini
j72dbRp0,https://en.wikipedia.org/wiki/Carlos_Sanchez_(Colombian_footballer)
j7BInRzo,https://en.wikipedia.org/wiki/Asatullo_Nurulloev
j9MsVKV3,https://en.wikipedia.org/wiki/Mame_Thiam
j9cppQ1t,https://en.wikipedia.org/wiki/Fabian_Johnson
jB3DlO91,https://en.wikipedia.org/wiki/Federico_Ceccherini
jBP2q6F0,"https://en.wikipedia.org/wiki/Moussa_Dembele_(footballer,_born_1996)"
jBUcUoVh,https://en.wikipedia.org/wiki/Mitchell_Langerak
jBePSV5m,https://en.wikipedia.org/wiki/Vincenzo_Grifo
jD6cXvh5,https://en.wikipedia.org/wiki/Papu_G%C3%B3mez
jD7L6o7T,https://en.wikipedia.org/wiki/Willian_Jos%C3%A9
jDX28pzf,https://en.wikipedia.org/wiki/Abdoulaye_Tour%C3%A9_(footballer)
jDZdVBrL,https://en.wikipedia.org/wiki/Marwin_Hitz
jH7NlUun,https://en.wikipedia.org/wiki/Marcello_Gazzola
jHAnwQQB,https://en.wikipedia.org/wiki/Domenico_Berardi
jHMlMUC4,https://en.wikipedia.org/wiki/Federico_Chiesa
jHU6p6gQ,https://en.wikipedia.org/wiki/Dominik_Kohr
jHXqNZCp,https://en.wikipedia.org/wiki/Jens_Grahl
jHiXkwgm,https://en.wikipedia.org/wiki/Constant_Djakpa
jHmytlL2,https://en.wikipedia.org/wiki/Emanuele_Giaccherini
jJFZiKyI,https://en.wikipedia.org/wiki/Federico_Di_Francesco
jJKCedbt,https://en.wikipedia.org/wiki/Claudio_Beauvue
jJOOI2o0,"https://en.wikipedia.org/wiki/Joselu_(footballer,_born_1991)"
jJkzJBbg,https://en.wikipedia.org/wiki/Bartlomiej_Dragowski
jLIKy5p1,https://en.wikipedia.org/wiki/Luca_Martinelli
jLvCo8Tr,https://en.wikipedia.org/wiki/Cristian_Espinoza
jLwtE6Rq,"https://en.wikipedia.org/wiki/Juanfran_(footballer,_born_1985)"
jNG8YW1p,https://en.wikipedia.org/wiki/Aleksandar_Trajkovski
jNJxcqy5,https://en.wikipedia.org/wiki/Karl_Toko_Ekambi
jNOPwl3h,https://en.wikipedia.org/wiki/Neymar
jNQ1Ptj5,https://en.wikipedia.org/wiki/Artem_Fedetskyi
jNePUJ0b,https://en.wikipedia.org/wiki/Antonio_Sanabria
