id,game,start,end,text,付加的情報か,大分類,小分類,備考
3040,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:20,04:27,Barça are not recovering.,,,,
3041,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:25,04:30,They were missing the ball.,,,,
3042,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:27,04:33,That same push.,,,,
3043,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:30,04:36,If the defender had given it to the striker.,,,,
3044,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:33,04:38,It would have been a penalty.,,,,
3045,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:36,04:40,That's the big question.,,,,
3046,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:38,04:42,The ball is on Jordi Alba.,,,,
3047,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:40,04:44,Barça are on the ball.,,,,
3048,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:42,04:48,Jordi Alba tried to shoot the ball the走jaba had.,,,,
3049,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:47,04:53,Iñiesta had to shoot.,,,,
3050,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:48,04:55,Lastlike.,,,,
3051,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:53,04:58,Real Madrid wasn't winning.,,,,
3052,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:55,05:00,Luis Suarez was out.,,,,
3053,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,04:58,05:03,The club had a lot of protests.,,,,
3054,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,05:00,05:09,But the club were aware of that and they knew why the student had outdated the goal.,,,,
3055,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,05:04,05:11,David Rakitic.,,,,
3056,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,05:09,05:44,Barcelona's top scorer.,,,,
3057,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,05:41,05:47,Constant tonic in the first five minutes of the game at the Camp Nou.,,,,
3058,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,05:44,05:52,"Sergi Roberto, Rakitic, the free kick for Mascherano, pressed by Nordinan Rabat.",,,,
3059,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,05:50,06:06,"The message is clear, constantly change your direction to force Malaga's defence to change direction until they make a mistake or find a space to penetrate or play a one-on-one.",,,,
3060,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:04,06:11,"Perfect distribution of the game by Sergi Busquets, Alejo Messi.",,,,
3061,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:09,06:13,Messi's corner kick.,,,,
3062,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:11,06:16,Iniesta's combination for Luis Suarez.,,,,
3063,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:13,06:18,Carlos Kamene is quick.,,,,
3064,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:16,06:22,He's come on a bit earlier than the Uruguayan.,,,,
3065,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:19,06:28,In this combination we see repeated.,,,,
3066,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:26,06:29,Suarez-Iniesta.,,,,
3067,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:28,06:32,"Or rather, Messi-Iniesta.",,,,
3068,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:30,06:33,And Suarez couldn't get the ball.,,,,
3069,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:32,06:34,He's got the ball.,,,,
3070,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:33,06:37,Busquets' corner kick.,,,,
3071,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:36,06:38,He's got it in his head.,,,,
3072,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:37,06:39,Recio.,,,,
3073,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:38,06:40,Juan Carlos is behind.,,,,
3074,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:39,06:42,Miguel Torres on his side.,,,,
3075,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:40,06:44,Nordinan Rabat runs.,,,,
3076,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:42,06:45,Mascherano runs.,,,,
3077,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:44,06:47,The Argentine crosses.,,,,
3078,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:45,06:48,A goal.,,,,
3079,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:47,06:55,Barcelona's football club.,,,,
3080,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:53,06:59,Luis Suarez's foul.,,,,
3081,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,06:56,07:01,Angeleri.,,,,
3082,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:00,07:03,It's not a free kick.,,,,
3083,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:01,07:05,It's Luis Suarez's free kick.,,,,
3084,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:03,07:07,He doesn't hit him with his head.,,,,
3085,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:06,07:09,He doesn't hit him well.,,,,
3086,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:08,07:10,He hits him with his neck.,,,,
3087,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:09,07:12,But it's an invalid action by the referee.,,,,
3088,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:10,07:14,So it's 0-0.,,,,
3089,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:12,07:16,Rakitic.,,,,
3090,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:15,07:20,Messi's cross.,,,,
3091,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:18,07:21,Perfect delivery by Messi.,,,,
3092,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:20,07:23,Lots of metres and precision for Neymar.,,,,
3093,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:21,07:26,Neymar in front of Rosales.,,,,
3094,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:23,07:28,Neymar opens up a space for that arrival.,,,,
3095,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:26,07:31,Messi couldn't finish it off.,,,,
3096,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:28,07:33,I think it was Luis Suarez.,,,,
3097,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:31,07:35,He didn't understand the action.,,,,
3098,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:33,07:39,It was a fake goal kick to give Luis Suarez the ball.,,,,
3099,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:35,07:40,So he could shoot.,,,,
3100,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:39,07:41,He was more focused.,,,,
3101,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:40,07:44,The Malaga canoes are starting to pass.,,,,
3102,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:42,07:49,Sergio Busquets has got the ball.,,,,
3103,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:46,07:50,He's recovered.,,,,
3104,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:49,07:52,He had muscle pain during the week.,,,,
3105,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:50,07:55,And neither is behind.,,,,
3106,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:53,07:57,No one from his team is on the pitch.,,,,
3107,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:56,07:58,Recio.,,,,
3108,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:57,08:00,Recio's bad clearance.,,,,
3109,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,07:58,08:03,And Ivan Rakitic is back.,,,,
3110,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:02,08:06,"Suarez, corner of the box.",,,,
3111,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:05,08:08,A rebound for Sergio and Roberto.,,,,
3112,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:07,08:11,He's behind.,,,,
3113,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:10,08:12,He's on the right wing.,,,,
3114,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:11,08:13,He's for Suarez.,,,,
3115,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:12,08:15,The ball is in front.,,,,
3116,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:14,08:16,Busquets.,,,,
3117,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:15,08:17,He doesn't hit him with his head.,,,,
3118,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:16,08:18,Sergio Busquets.,,,,
3119,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:17,08:22,And there were no problems for Kamen in this case.,,,,
3120,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:19,08:23,Intensity.,,,,
3121,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:22,08:25,Intensity in the attack of the Barcelona football club.,,,,
3122,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:23,08:28,The Malaga must have a bit more ball.,,,,
3123,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:25,08:34,"Because if they're behind in those positions and don't have possession of the ball, they're going to suffer a lot, no doubt.",,,,
3124,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:32,08:35,The Portuguese is behind.,,,,
3125,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:34,08:36,Ricardo Horta.,,,,
3126,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:35,08:36,Rosales.,,,,
3127,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:36,08:38,Good ball for Duyechov.,,,,
3128,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:36,08:38,Although he's very alone.,,,,
3129,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:38,08:39,There's a back line.,,,,
3130,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:38,08:40,He's left it behind.,,,,
3131,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:39,08:40,He's seen it.,,,,
3132,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:40,08:41,Anrabat.,,,,
3133,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:40,08:42,Or has he seen Anrabat?,,,,
3134,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:41,08:43,He saw it well.,,,,
3135,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:42,08:44,The Croatian from Split.,,,,
3136,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:43,08:47,One of the news of Malaga this season.,,,,
3137,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:45,08:48,Duyechov.,,,,
3138,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:47,08:52,It's missing Eti.,,,,
3139,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:51,08:53,Sone.,,,,
3140,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:52,08:56,The Argentine midfielder from Malaga.,,,,
3141,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:54,08:57,He's pressing him from the back.,,,,
3142,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:56,09:00,He's waving at the referee as if he had taken his arm out for a walk.,,,,
3143,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,08:57,09:01,You can see it there.,,,,
3144,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:00,09:03,He's released his right arm.,,,,
3145,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:01,09:05,Although it didn't hit Neymar's right arm.,,,,
3146,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:03,09:07,But Tisone was protesting.,,,,
3147,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:06,09:16,Barça are playing.,,,,
3148,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:15,09:20,Andres Iniesta is distributing to Mascherano.,,,,
3149,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:17,09:28,The 20 players on the pitch are permanently living in Malaga.,,,,
3150,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:23,09:32,Wellington's clearance.,,,,
3151,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:30,09:33,In Globo.,,,,
3152,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:32,09:35,Suárez has been left alone.,,,,
3153,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:34,09:37,Although it doesn't seem serious.,,,,
3154,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:35,09:38,Charrúa has recovered.,,,,
3155,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:37,09:42,Iniesta is passing the ball.,,,,
3156,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:41,09:45,Iniesta's cross pass.,,,,
3157,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:42,09:46,Apuros.,,,,
3158,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:45,09:47,Suárez's heel.,,,,
3159,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:46,09:48,Apuros for Kameni.,,,,
3160,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:47,09:50,The ball that didn't come out.,,,,
3161,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:48,09:51,It would have come out.,,,,
3162,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:50,09:54,Great action from Andres.,,,,
3163,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:52,09:58,That dribbling and seeing the space.,,,,
3164,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:55,10:02,It could have been a bit more advanced.,,,,
3165,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,09:59,10:04,Even Luis Suárez.,,,,
3166,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:02,10:05,What did he whistle at the end of the line?,,,,
3167,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:04,10:06,He raised the flag.,,,,
3168,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:05,10:09,He finally raised the flag of Iniesta in that action.,,,,
3169,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:06,10:10,Luis Suárez's offside.,,,,
3170,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:09,10:16,But that's one of the many resources of Andres Iniesta's dribbling.,,,,
3171,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:12,10:19,That ends up becoming dribbling at the same time.,,,,
3172,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:16,10:21,That action I was telling you about.,,,,
3173,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:20,10:25,That fake shot and he gives the ball to Luis Suárez.,,,,
3174,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:21,10:28,Rosales' header.,,,,
3175,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:27,10:30,The ball that is again from Barça.,,,,
3176,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:28,10:32,As it has been since the match began.,,,,
3177,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:30,10:34,Rakitic received Sergio Busquets' pass.,,,,
3178,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:32,10:36,The opening of the Croatian.,,,,
3179,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:34,10:37,The Croatian from Barça.,,,,
3180,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:36,10:38,Ivan Rakitic.,,,,
3181,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:37,10:40,To play with Leo Messi.,,,,
3182,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:39,10:41,Messi's centre.,,,,
3183,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:40,10:44,He does it with the ball.,,,,
3184,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:43,10:45,He stops the clearance.,,,,
3185,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:44,10:46,Angeleri.,,,,
3186,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:45,10:49,Not much of a shot with his left foot.,,,,
3187,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:47,10:54,Luis Enrique's shot.,,,,
3188,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:53,10:55,In the box.,,,,
3189,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:54,10:57,Also a few metres away from him.,,,,
3190,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:55,10:59,"Javi Gracia, the Malaga coach.",,,,
3191,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:58,11:02,Both centre-backs permanently out of the box.,,,,
3192,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,10:59,11:05,And Barça permanently there.,,,,
3193,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:03,11:06,In the Malaga area.,,,,
3194,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:05,11:07,Luis Suárez.,,,,
3195,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:06,11:08,Suárez's cut-off.,,,,
3196,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:07,11:09,He finally gets the ball.,,,,
3197,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:08,11:10,A goal kick.,,,,
3198,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:09,11:12,He gives the Malaga a breather.,,,,
3199,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:11,11:15,He's not having a good time in the first 11 minutes.,,,,
3200,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:13,11:19,"But for now, the draw is 0-0.",,,,
3201,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:17,11:24,In a practically full Camp Nou.,,,,
3202,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:22,11:26,Or without practically.,,,,
3203,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:24,11:27,A big entry.,,,,
3204,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:26,11:30,In the Azulgrana area.,,,,
3205,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:28,11:31,We have Javi Gracia.,,,,
3206,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:30,11:33,The player who wants to play football.,,,,
3207,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:32,11:36,After a summer of competitions.,,,,
3208,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:33,11:40,To calm the thirst for football.,,,,
3209,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:38,11:45,And knowing that next weekend there will be no league day.,,,,
3210,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:41,11:48,"Neither in Spain, nor in Europe, nor in any European league.",,,,
3211,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:45,11:51,Because the European teams will take the lead.,,,,
3212,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:48,11:56,In that qualifying phase for the Euro Cup next summer.,,,,
3213,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:51,12:00,The side-kick.,,,,
3214,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,11:59,12:01,For Rosales.,,,,
3215,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:00,12:03,"Matches, by the way.",,,,
3216,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:02,12:07,All those qualifying matches for the Euro Cup.,,,,
3217,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:04,12:09,That you can watch on Movistar Plus.,,,,
3218,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:07,12:12,Starting next Thursday.,,,,
3219,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:10,12:15,"Thursday, Friday, Saturday, Sunday, Monday, Tuesday.",,,,
3220,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:12,12:16,Six days in a row.,,,,
3221,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:15,12:20,With qualifying matches for the Euro Cup.,,,,
3222,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:18,12:22,Matches in which there will be a lot of players.,,,,
3223,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:20,12:23,That we are seeing here.,,,,
3224,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:22,12:24,In this match.,,,,
3225,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:23,12:25,Almost all of Barça.,,,,
3226,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:24,12:26,The vast majority.,,,,
3227,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:25,12:27,Except for the South Americans.,,,,
3228,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:26,12:28,Practically.,,,,
3229,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:27,12:29,Because all the others are international.,,,,
3230,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:28,12:30,And many also.,,,,
3231,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:29,12:31,Several also from Malaga.,,,,
3232,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:30,12:34,Playing in Neymar.,,,,
3233,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:33,12:35,Back.,,,,
3234,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:34,12:36,For Sergio Busquets.,,,,
3235,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:35,12:37,Emad Cherano.,,,,
3236,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:36,12:39,Opens.,,,,
3237,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:38,12:40,Sergi Roberto.,,,,
3238,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:39,12:45,The return of Emes.,,,,
3239,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:44,12:46,Sergi Roberto leaves behind.,,,,
3240,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:45,12:47,Macerano.,,,,
3241,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:46,12:48,Rakitic.,,,,
3242,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:47,12:51,Good recovery from Recio.,,,,
3243,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:49,12:52,Amr Abad.,,,,
3244,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:51,12:56,Sergi Roberto runs.,,,,
3245,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:55,12:57,Delays.,,,,
3246,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:56,13:00,The improvised right-side from Barça.,,,,
3247,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,12:58,13:06,Who has three right-side players.,,,,
3248,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:04,13:08,No one can play.,,,,
3249,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:07,13:10,Neither Dani Alves nor Alex Vidal.,,,,
3250,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:08,13:13,The left-back Guion Extremo can play in both positions.,,,,
3251,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:10,13:14,Nor Douglas.,,,,
3252,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:13,13:15,Ball for Leo Messi.,,,,
3253,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:14,13:17,The cut.,,,,
3254,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:16,13:18,Ball hit to the foot.,,,,
3255,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:17,13:19,Messi for the shot.,,,,
3256,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:18,13:20,Messi with rebound.,,,,
3257,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:19,13:21,He goes to the corner.,,,,
3258,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:20,13:24,It is not known if he has a boot or a ball.,,,,
3259,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:22,13:26,Because many times it seems the same.,,,,
3260,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:24,13:28,Messi's left boot and the ball is the same.,,,,
3261,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:26,13:29,But it is a natural play.,,,,
3262,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:28,13:31,"Get in, get in, get in.",,,,
3263,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:29,13:32,Towards the center.,,,,
3264,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:31,13:34,Until you find that position of good discipline.,,,,
3265,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:32,13:35,That angle of shot.,,,,
3266,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:34,13:36,With that left leg.,,,,
3267,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:35,13:38,And most of the time it is with the thread.,,,,
3268,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:36,13:40,He puts it to the farthest stick of the goalkeeper.,,,,
3269,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:38,13:41,Second corner.,,,,
3270,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:40,13:42,In favor of FC Barcelona.,,,,
3271,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:41,13:43,We see Unzué.,,,,
3272,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:42,13:44,Juan Carlos Unzué.,,,,
3273,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:43,13:45,Luis Enrique.,,,,
3274,2015-08-29 - 21-30 Barcelona 1 - 0 Malaga,13:44,13:46,Marks to the man of Malaga.,,,,
